ObjectiveValue	k1	k2	k3
59.2234	0.475813	0.477591	0.0582828
59.2201	0.478648	0.476294	0.059274
59.2189	0.47868	0.47472	0.0573994
59.216	0.469094	0.46966	0.0575957
59.2131	0.48007	0.474994	0.0584007
59.2119	0.479506	0.473985	0.0579005
59.2088	0.476897	0.471758	0.0577706
59.2084	0.474817	0.471679	0.0578056
59.2084	0.475438	0.47158	0.0577624
59.2084	0.475934	0.472174	0.0578408
59.2084	0.475805	0.471825	0.0577867
59.2083	0.475369	0.471923	0.0578002
59.2083	0.475524	0.471836	0.0577903
59.2083	0.475606	0.472027	0.0578362
59.2083	0.475385	0.471897	0.0578017
59.2083	0.475487	0.471989	0.0578223
59.2083	0.475566	0.471986	0.0578106
59.2083	0.475569	0.472	0.0578183
59.2083	0.475509	0.471969	0.0578097
59.2083	0.475496	0.471963	0.0578117
59.2083	0.47553	0.471949	0.0578149
59.2083	0.475524	0.471951	0.0578105
59.2083	0.475528	0.471946	0.0578092
59.2083	0.475488	0.471956	0.0578081
59.2083	0.475548	0.471938	0.0578129
59.2083	0.475534	0.471942	0.0578128
59.2083	0.475529	0.471944	0.057811
5929.31	10	0.0001	10
308.482	0.113302	4.02013	0.000369547
198.536	0.0335461	0.176385	0.0182723
112.932	0.516674	0.355065	0.0001
92.7377	0.41509	0.293114	0.0102851
65.1383	0.620104	0.466602	0.0694454
59.9419	0.42899	0.470314	0.0629072
59.6184	0.481516	0.503927	0.0606435
59.5465	0.49116	0.504283	0.0619261
59.5032	0.514981	0.491156	0.0596059
59.4418	0.449911	0.465786	0.0537939
59.4215	0.476485	0.46305	0.060379
59.283	0.490597	0.468793	0.0579997
59.279	0.470809	0.478654	0.061012
59.2345	0.484291	0.479374	0.0596629
59.2211	0.482838	0.472399	0.0582353
59.2101	0.475183	0.473438	0.0578128
59.21	0.477142	0.474081	0.0580286
59.2092	0.477698	0.472443	0.0578866
59.2091	0.477403	0.473219	0.0579848
59.2089	0.475074	0.472937	0.0579534
59.2087	0.476803	0.472739	0.0579675
59.2083	0.475721	0.471825	0.0577891
59.2083	0.475339	0.471964	0.0578248
59.2083	0.475526	0.472031	0.057838
59.2083	0.475586	0.471999	0.0578244
59.2083	0.475546	0.471962	0.0578191
59.2083	0.475515	0.471924	0.0578044
59.2083	0.475513	0.471929	0.0578084
59.2083	0.475521	0.471939	0.0578061
59.2083	0.475521	0.471941	0.0578121
5929.31	10	0.0001	10
333.474	0.000183587	0.000760831	0.00580701
325.751	0.00709008	0.943393	0.0158288
249.284	0.380622	2.70375	0.0284706
113.507	2.16599	2.32825	0.454337
106.129	0.501808	0.775823	0.265496
85.1495	0.478464	0.727185	0.184333
68.4393	0.634888	0.57979	0.102689
67.9974	0.458159	0.63765	0.104617
67.2597	0.606438	0.573053	0.101132
65.0658	0.425724	0.549413	0.092897
64.7878	0.61138	0.537584	0.0867558
62.1876	0.41621	0.526781	0.0738278
61.3515	0.568925	0.512315	0.0731201
61.0663	0.554885	0.546699	0.0694061
60.9271	0.523505	0.52035	0.0767464
60.1294	0.505528	0.524056	0.0707285
60.0262	0.524579	0.48396	0.0532198
59.7029	0.482271	0.497448	0.0678406
59.5024	0.497026	0.466621	0.06049
59.3151	0.47087	0.472978	0.0612038
59.2205	0.479445	0.47766	0.0591529
59.2133	0.475212	0.475135	0.0581355
59.2123	0.479305	0.47499	0.0584168
59.2109	0.476835	0.474646	0.0583703
59.2085	0.47564	0.47149	0.0576635
59.2085	0.475335	0.471492	0.0578084
59.2084	0.475017	0.471912	0.0578681
59.2083	0.47562	0.47182	0.0577962
59.2083	0.475299	0.471893	0.0578038
59.2083	0.475377	0.471913	0.0578139
59.2083	0.475424	0.4719	0.0578118
59.2083	0.475502	0.47191	0.0578028
59.2083	0.475489	0.471901	0.0578111
59.2083	0.475522	0.471944	0.0578117
59.2083	0.475522	0.471945	0.0578112
5929.31	10	0.0001	10
332.723	0.000264341	0.0113894	0.111041
147.345	9.70268	0.625185	0.0932267
110.649	0.377697	0.817819	0.0432191
86.1701	0.757217	0.951705	0.156029
84.3547	0.952379	0.4945	0.0557743
79.6585	0.753036	0.779662	0.0915352
70.8558	0.407313	0.422036	0.0822843
70.6216	0.559746	0.413821	0.0278058
65.4726	0.380268	0.477225	0.0821246
65.0539	0.451824	0.466734	0.0827947
63.0051	0.541696	0.567878	0.0609921
59.3221	0.475462	0.458377	0.0537348
59.2974	0.466774	0.475906	0.0562336
59.2303	0.478133	0.470013	0.0561647
59.2177	0.476234	0.475074	0.0575821
59.2084	0.475624	0.472225	0.0578665
59.2083	0.475599	0.47207	0.0578585
59.2083	0.475383	0.472003	0.0578238
59.2083	0.475632	0.472069	0.0578368
59.2083	0.475369	0.47185	0.0578011
59.2083	0.475371	0.471876	0.0578002
59.2083	0.475631	0.471976	0.0578153
59.2083	0.475471	0.471941	0.0578106
59.2083	0.47543	0.471962	0.0578129
59.2083	0.47544	0.471963	0.0578112
59.2083	0.475553	0.471908	0.0578082
59.2083	0.475528	0.471946	0.057811
59.2083	0.475528	0.471946	0.057811
5929.31	10	0.0001	10
337.098	0.000100945	0.000207154	0.00271296
285.145	0.00484776	0.0762532	0.000168909
249.104	1.15661	2.0758	0.000364263
168.583	0.185657	0.701652	0.000883836
74.4243	0.766936	0.646051	0.110776
69.9529	0.734814	0.565668	0.0578955
67.1062	0.522629	0.475041	0.0868216
64.8895	0.624813	0.531688	0.0516001
64.4465	0.618135	0.440535	0.0500064
61.2377	0.569218	0.510649	0.0558819
59.922	0.471054	0.492158	0.0539745
59.8467	0.535262	0.483579	0.0611245
59.7337	0.448484	0.482344	0.0550121
59.6208	0.461727	0.439472	0.0510486
59.257	0.490341	0.47894	0.0579767
59.2556	0.490009	0.471804	0.0579298
59.2412	0.462113	0.467089	0.0570798
59.2198	0.482378	0.476551	0.0588333
59.2191	0.481216	0.477316	0.0586566
59.209	0.474257	0.471099	0.0578428
59.2086	0.474361	0.471345	0.0577559
59.2084	0.475244	0.471983	0.0578466
59.2083	0.475836	0.472037	0.0578278
59.2083	0.475601	0.472101	0.0578636
59.2083	0.475365	0.471909	0.0578046
59.2083	0.475483	0.47194	0.0578245
59.2083	0.475497	0.471941	0.0578216
59.2083	0.475565	0.472003	0.0578188
59.2083	0.4755	0.471954	0.0578189
59.2083	0.475562	0.471962	0.0578183
59.2083	0.475544	0.471972	0.0578155
59.2083	0.475529	0.471942	0.0578112
59.2083	0.475525	0.471946	0.0578121
59.2083	0.475529	0.471946	0.0578112
59.2083	0.475528	0.471946	0.057812
59.2083	0.475528	0.471946	0.0578113
5929.31	10	0.0001	10
5497.41	0.985643	0.000125873	0.000222031
5475.07	1.11472	0.000290057	0.000506951
291.495	0.00287053	0.00964408	0.02446
285.442	0.00321984	0.0154109	0.000225534
284.869	0.0051758	0.0985035	4.42307
217.818	0.0540961	0.0963792	0.0138462
189.742	0.0985719	0.370473	1.64103
125.318	4.02915	2.12808	0.556366
118.613	0.311599	0.202535	0.0232851
118.229	0.18333	0.660091	0.155911
96.9072	0.591431	0.685352	0.19853
81.6929	0.407332	0.336362	0.0137181
65.1157	0.3972	0.368798	0.0325199
62.9576	0.424392	0.449816	0.0728836
61.089	0.499046	0.435739	0.0433738
60.8832	0.538428	0.534629	0.0614441
59.746	0.456286	0.497766	0.0598379
59.2943	0.47233	0.47932	0.0615053
59.2566	0.477349	0.480456	0.0607835
59.2545	0.485249	0.471474	0.0561314
59.2343	0.473285	0.475346	0.059762
59.2094	0.476685	0.473729	0.058102
59.2092	0.476725	0.473102	0.0581899
59.2092	0.47676	0.473153	0.0581867
59.209	0.476699	0.472671	0.058125
59.2089	0.476661	0.472594	0.0580975
59.2089	0.47664	0.472423	0.0580726
59.2087	0.476452	0.472391	0.0577379
59.2085	0.47653	0.47226	0.0578181
59.2084	0.476106	0.472268	0.0578622
59.2084	0.475853	0.47221	0.0578859
59.2083	0.475784	0.472112	0.0578177
59.2083	0.475685	0.472108	0.0578574
59.2083	0.475611	0.472095	0.0578226
59.2083	0.475603	0.472076	0.057836
59.2083	0.475593	0.472016	0.0578054
59.2083	0.475569	0.471964	0.0578288
59.2083	0.475603	0.471952	0.057807
59.2083	0.475596	0.471962	0.0578142
59.2083	0.475498	0.471944	0.0578116
59.2083	0.475469	0.471944	0.057812
59.2083	0.475557	0.471946	0.0578082
59.2083	0.475562	0.471971	0.0578131
59.2083	0.475528	0.471964	0.0578133
5929.31	10	0.0001	10
2122.78	4.72642	0.026418	0.00604749
339.864	0.00400067	4.77294	0.172621
338.051	0.000905506	0.478795	0.00149464
280.95	0.140296	2.3911	0.000297031
157.307	0.380642	3.0647	5.24197
125.836	1.38289	0.482171	0.0376515
118.603	0.528001	1.65591	0.572423
60.5186	0.453324	0.522367	0.06789
59.9364	0.476609	0.504591	0.0698735
59.7637	0.488755	0.495748	0.0683729
59.5354	0.461187	0.491755	0.0590641
59.2143	0.473485	0.4712	0.0569938
59.2141	0.476245	0.470819	0.0583032
59.2112	0.475982	0.472928	0.0584764
59.2105	0.476692	0.473215	0.0584139
59.21	0.475542	0.473716	0.058304
59.2085	0.475512	0.472128	0.0579633
59.2084	0.475469	0.471886	0.0578965
59.2084	0.475742	0.472383	0.0578434
59.2083	0.475474	0.471922	0.0578427
59.2083	0.475541	0.472066	0.0578402
59.2083	0.475638	0.471982	0.0578299
59.2083	0.475659	0.472005	0.0578249
59.2083	0.475587	0.472013	0.0578244
59.2083	0.475535	0.471978	0.0578267
59.2083	0.475591	0.471993	0.0578208
59.2083	0.475586	0.471962	0.057816
59.2083	0.475491	0.471943	0.0578109
59.2083	0.475551	0.471969	0.0578134
59.2083	0.475518	0.471961	0.0578117
59.2083	0.475536	0.471959	0.0578149
59.2083	0.475521	0.471945	0.0578117
59.2083	0.475542	0.471945	0.0578108
59.2083	0.475522	0.471945	0.0578109
5929.31	10	0.0001	10
891.939	0.0202754	0.00627604	0.00737939
337.422	0.00488543	0.00554821	4.1116
297.498	0.202744	5.46411	0.0700124
160.828	0.325674	1.24038	0.0564561
128.416	0.741822	2.44734	0.582458
123.159	0.946209	2.77902	1.14787
120.156	1.37111	2.94946	0.732031
119.469	1.32655	2.89487	0.821994
117.421	1.43255	2.71334	0.726644
112.615	1.53393	2.17917	0.490386
102.343	0.524097	1.21007	0.269285
99.21	0.82178	1.25923	0.227604
76.303	0.668458	0.672139	0.136096
76.2408	0.742634	0.764862	0.111292
75.7658	0.505107	0.686131	0.145971
71.6921	0.568191	0.726172	0.0928537
66.2183	0.393014	0.512542	0.0452088
62.2196	0.552231	0.501238	0.0482038
60.2754	0.475166	0.463346	0.0468335
60.1622	0.543055	0.506021	0.067148
59.8193	0.520955	0.502896	0.0586622
59.7484	0.523678	0.491873	0.0647105
59.4917	0.511792	0.493184	0.0627208
59.4667	0.494104	0.470337	0.0614786
59.4052	0.495253	0.490274	0.0636019
59.4035	0.506787	0.490346	0.060635
59.3631	0.447001	0.461692	0.0558209
59.3569	0.501169	0.489154	0.0611584
59.3525	0.49458	0.490381	0.0623635
59.3344	0.493052	0.491157	0.0606253
59.328	0.452802	0.469943	0.0567012
59.249	0.465439	0.46639	0.0555694
59.2435	0.467181	0.47164	0.0592453
59.2366	0.471169	0.465078	0.0555917
59.216	0.477562	0.475077	0.0576728
59.2159	0.470714	0.473177	0.0581507
59.2135	0.477798	0.475791	0.0582761
59.2105	0.476767	0.472186	0.0582705
59.2094	0.47621	0.472509	0.0582049
59.2092	0.47771	0.472395	0.0578178
59.209	0.477064	0.472363	0.0580278
59.2086	0.476297	0.471738	0.0576633
59.2086	0.476609	0.472077	0.0577673
59.2086	0.476309	0.471626	0.0577736
59.2085	0.47469	0.471662	0.057723
59.2084	0.474964	0.471985	0.0577899
59.2084	0.474934	0.471696	0.0577681
59.2084	0.475779	0.472071	0.0577679
59.2083	0.475293	0.471774	0.0577558
59.2083	0.475588	0.471881	0.057787
59.2083	0.475489	0.471922	0.0577977
59.2083	0.475495	0.471895	0.0577981
59.2083	0.475469	0.471915	0.0577994
59.2083	0.475504	0.471893	0.0578056
59.2083	0.475477	0.471927	0.057802
59.2083	0.475511	0.471928	0.0578051
59.2083	0.475532	0.471934	0.0578127
59.2083	0.475521	0.471963	0.0578121
59.2083	0.475409	0.47187	0.0578087
59.2083	0.475483	0.471859	0.0578035
59.2083	0.47552	0.471948	0.0578084
59.2083	0.475521	0.471947	0.0578117
59.2083	0.475526	0.471946	0.0578111
59.2083	0.475524	0.471944	0.0578108
5929.31	10	0.0001	10
333.398	0.000190542	0.00169583	0.00538557
244.263	0.0345843	0.435641	0.00494639
190.943	1.07495	1.00619	0.00397493
104.86	0.367791	0.337402	0.000601881
99.1137	1.0339	0.509597	0.093548
75.8283	0.848249	0.50568	0.0653728
62.1923	0.591328	0.551848	0.0653445
60.0677	0.534065	0.485106	0.0649624
59.8903	0.453765	0.503733	0.0647188
59.3355	0.487706	0.492008	0.0613887
59.3131	0.473574	0.486355	0.0615535
59.2307	0.483928	0.476763	0.0576686
59.2294	0.467548	0.468988	0.056421
59.2239	0.482908	0.477008	0.0591729
59.2224	0.470382	0.465655	0.0565647
59.2211	0.480742	0.477622	0.0591389
59.2201	0.473846	0.46817	0.0563667
59.2158	0.481179	0.47593	0.0584213
59.2155	0.471437	0.467966	0.0568156
59.2122	0.470941	0.470029	0.0574468
59.2114	0.478577	0.471081	0.0576496
59.2097	0.47402	0.470017	0.0575774
59.2093	0.47382	0.472328	0.057787
59.2086	0.474847	0.472297	0.0579322
59.2086	0.474486	0.471553	0.0578073
59.2085	0.475071	0.472146	0.0577614
59.2084	0.475549	0.471763	0.057814
59.2083	0.475385	0.471778	0.0577961
59.2083	0.475545	0.471876	0.0577887
59.2083	0.475519	0.471899	0.0577888
59.2083	0.475582	0.471908	0.0578075
59.2083	0.475521	0.471931	0.0578189
59.2083	0.475572	0.471961	0.0578093
59.2083	0.475537	0.471922	0.0578039
59.2083	0.475524	0.471932	0.0578087
59.2083	0.475523	0.471946	0.0578123
59.2083	0.475525	0.471943	0.0578104
59.2083	0.475539	0.47193	0.0578051
59.2083	0.475511	0.471944	0.0578151
59.2083	0.475521	0.471939	0.0578101
59.2083	0.475529	0.471938	0.0578108
5929.31	10	0.0001	10
313.371	0.00261096	0.120808	0.0875005
190.635	0.183521	2.12091	4.14996
185.059	0.226813	1.02025	0.0104875
179.434	0.064422	0.307533	0.427413
135.02	0.264492	0.589046	0.0001
122.935	0.462768	0.277888	0.0001
119.137	0.4552	0.566375	0.0001
89.2863	0.482086	0.484296	0.0125113
64.0649	0.636112	0.537715	0.0577594
63.4429	0.396966	0.375809	0.0477597
61.549	0.566815	0.553569	0.0682126
61.3453	0.56744	0.504907	0.0721714
60.5258	0.534386	0.508326	0.0721431
59.804	0.441656	0.491047	0.0620322
59.5322	0.486747	0.479619	0.0645616
59.469	0.492498	0.485147	0.0643718
59.2765	0.486969	0.481262	0.0575072
59.2336	0.479583	0.47172	0.0563033
59.2263	0.483075	0.471164	0.0570316
59.222	0.483308	0.473149	0.0584077
59.2216	0.471553	0.475577	0.0586594
59.2098	0.475536	0.470073	0.0575395
59.2094	0.475963	0.473542	0.0579451
59.2089	0.475598	0.471753	0.0575527
59.2087	0.475357	0.471265	0.0578508
59.2086	0.476221	0.47198	0.057697
59.2085	0.476303	0.471936	0.0577876
59.2084	0.475417	0.471695	0.0577548
59.2083	0.475607	0.472084	0.0578346
59.2083	0.475385	0.471901	0.0577887
59.2083	0.475529	0.471885	0.0577879
59.2083	0.475522	0.47201	0.0578211
59.2083	0.475521	0.47196	0.0578158
59.2083	0.47554	0.471957	0.0578148
59.2083	0.475539	0.471955	0.0578134
59.2083	0.475534	0.471952	0.0578131
59.2083	0.47549	0.471939	0.0578109
59.2083	0.475528	0.471946	0.0578112
59.2083	0.475527	0.471956	0.0578113
59.2083	0.475528	0.471947	0.0578111
59.2083	0.475527	0.471947	0.0578111
59.2083	0.475529	0.471947	0.0578111
5929.31	10	0.0001	10
330.473	0.00050372	0.0356409	0.00489621
298.488	0.00315408	0.0702181	0.0315558
168.639	5.45001	1.95763	0.126183
129.334	5.32637	5.10957	1.17504
110.834	1.53864	1.22129	0.227566
90.9094	0.867974	0.708353	0.155855
81.3026	0.424036	0.750633	0.0822484
75.4086	0.452583	0.649247	0.0542757
74.3934	0.514062	0.707864	0.140271
67.0114	0.387087	0.571038	0.0678563
62.5846	0.497171	0.536539	0.0868929
59.3618	0.493896	0.479211	0.0558729
59.2115	0.473403	0.473312	0.0583037
59.2112	0.473014	0.469775	0.0577704
59.2088	0.476307	0.47167	0.0579157
59.2084	0.475479	0.472242	0.0578688
59.2083	0.475592	0.472168	0.0578335
59.2083	0.475663	0.471849	0.057773
59.2083	0.475511	0.471938	0.0578101
59.2083	0.475527	0.471938	0.0578099
59.2083	0.475531	0.471943	0.0578097
59.2083	0.475523	0.47194	0.0578106
59.2083	0.475525	0.471945	0.0578108
59.2083	0.475518	0.471943	0.0578099
59.2083	0.475523	0.471952	0.0578112
59.2083	0.475514	0.471944	0.0578122
59.2083	0.475532	0.471944	0.0578119
59.2083	0.47554	0.471944	0.0578118
5929.31	10	0.0001	10
322.846	0.00311759	0.000670552	0.00383707
101.859	0.23486	0.308606	0.00339658
98.5152	0.343269	0.429384	0.00494961
75.3474	0.471069	0.511321	0.114728
60.0468	0.523102	0.521111	0.0637441
59.8966	0.452739	0.503258	0.0646488
59.8697	0.522689	0.511433	0.0615642
59.7249	0.472322	0.507623	0.0652212
59.4699	0.480849	0.45687	0.0517757
59.415	0.499178	0.496306	0.0613123
59.3785	0.468573	0.466647	0.0608938
59.3161	0.50049	0.48011	0.0590726
59.2236	0.472018	0.475632	0.0590596
59.2098	0.478103	0.472046	0.0578821
59.2086	0.474527	0.471379	0.0576312
59.2085	0.475319	0.472512	0.0579597
59.2084	0.475453	0.471702	0.0578327
59.2084	0.475372	0.471551	0.0577363
59.2083	0.475734	0.472084	0.0578544
59.2083	0.475571	0.471818	0.0577984
59.2083	0.47555	0.471896	0.057799
59.2083	0.475549	0.47195	0.0578001
59.2083	0.475547	0.471963	0.0578028
59.2083	0.475526	0.471969	0.0578091
59.2083	0.475582	0.47196	0.057808
59.2083	0.47551	0.471926	0.0578152
59.2083	0.475516	0.471972	0.0578136
59.2083	0.475532	0.471939	0.057804
59.2083	0.475559	0.471945	0.0578132
59.2083	0.475519	0.471929	0.0578104
59.2083	0.475535	0.471935	0.0578086
59.2083	0.475518	0.471943	0.0578098
59.2083	0.475534	0.471945	0.0578116
59.2083	0.47553	0.471945	0.0578109
59.2083	0.475525	0.471943	0.0578109
59.2083	0.475528	0.471944	0.0578107
59.2083	0.47553	0.471945	0.0578106
59.2083	0.475525	0.471944	0.0578109
59.2083	0.475525	0.471946	0.0578107
59.2083	0.475525	0.471945	0.0578115
5929.31	10	0.0001	10
458.664	0.0136105	0.0183096	5.21977
328.128	0.0016988	0.19763	0.00414517
321.956	0.00278871	0.226441	0.00315844
163.807	3.61417	1.86234	0.646362
123.944	1.98667	1.79463	0.223953
79.824	0.450445	0.782102	0.101729
76.5875	0.569084	0.791563	0.142803
75.6797	0.665398	0.62361	0.127046
66.888	0.515709	0.635536	0.106244
60.2393	0.523761	0.490378	0.0688341
59.5808	0.51227	0.485887	0.0561687
59.5774	0.473337	0.443001	0.0537514
59.3454	0.453085	0.471439	0.0594497
59.2769	0.494543	0.481755	0.059186
59.2748	0.467953	0.478693	0.0605229
59.2586	0.47485	0.478892	0.0607498
59.2278	0.484618	0.478228	0.0590206
59.2231	0.472916	0.476712	0.0588974
59.2228	0.483958	0.476719	0.0587266
59.2112	0.472513	0.472446	0.0580895
59.2111	0.478129	0.474741	0.0582256
59.2091	0.474891	0.470435	0.057586
59.2086	0.47448	0.471459	0.0577994
59.2084	0.476305	0.47234	0.0578713
59.2084	0.476035	0.472099	0.0578593
59.2084	0.475466	0.471635	0.0577266
59.2084	0.475205	0.471709	0.0577885
59.2083	0.475453	0.472028	0.0578445
59.2083	0.475543	0.471885	0.0577792
59.2083	0.47561	0.47203	0.0578199
59.2083	0.475618	0.472011	0.0578248
59.2083	0.475608	0.472009	0.0578271
59.2083	0.475609	0.471984	0.0578146
59.2083	0.47554	0.471992	0.0578213
59.2083	0.475519	0.471937	0.0578072
59.2083	0.475517	0.471937	0.0578079
59.2083	0.475559	0.471939	0.0578068
59.2083	0.475567	0.471966	0.0578092
59.2083	0.475506	0.471938	0.0578048
59.2083	0.475528	0.471949	0.0578121
59.2083	0.475536	0.471943	0.0578094
59.2083	0.475528	0.471943	0.0578097
5929.31	10	0.0001	10
5488.28	2.01928	0.00288198	0.0937606
1441.06	2.0287	0.0390633	0.00030996
174.327	0.75009	0.992562	0.00142305
111.635	0.207033	0.360228	0.00226589
71.9575	0.359077	0.519243	0.10395
61.0446	0.432212	0.516486	0.0708854
61.0079	0.39325	0.412625	0.0496629
60.6172	0.485593	0.483351	0.0719587
59.7957	0.439361	0.480899	0.0557976
59.6398	0.478427	0.48035	0.0529324
59.4994	0.441825	0.461663	0.053698
59.3449	0.462585	0.471043	0.0609664
59.2412	0.472451	0.476819	0.0599927
59.2086	0.474377	0.471889	0.0577754
59.2086	0.474554	0.471842	0.0577395
59.2085	0.475281	0.472033	0.0579433
59.2084	0.475555	0.472077	0.0577612
59.2084	0.47537	0.472051	0.0578908
59.2083	0.475558	0.472167	0.0578428
59.2083	0.475468	0.472007	0.0578116
59.2083	0.475593	0.472027	0.0578267
59.2083	0.475539	0.47199	0.0578074
59.2083	0.475555	0.471988	0.0578251
59.2083	0.475531	0.471986	0.0578212
59.2083	0.475513	0.471941	0.0578154
59.2083	0.475512	0.47194	0.0578026
59.2083	0.4755	0.471941	0.0578081
59.2083	0.47553	0.471947	0.0578119
59.2083	0.475528	0.471948	0.0578115
59.2083	0.475526	0.471946	0.0578119
59.2083	0.475526	0.471946	0.0578107
59.2083	0.475527	0.471946	0.0578107
5929.31	10	0.0001	10
289.972	0.0616654	2.54512	0.409942
243.722	0.0251919	0.282277	0.000968627
228.929	0.879191	1.69911	2.20955
176.971	0.51438	1.07662	0.0001
78.4046	0.501854	0.492486	0.0217676
75.3249	0.422692	0.412952	0.0188454
72.7943	0.550344	0.539837	0.0339091
72.5396	0.37043	0.342948	0.0562278
65.8895	0.576889	0.494991	0.0399658
59.8716	0.440266	0.463234	0.0632176
59.6125	0.485473	0.457008	0.059896
59.2687	0.4903	0.480318	0.0578199
59.2601	0.480444	0.476009	0.0563678
59.2261	0.479081	0.477455	0.0578419
59.2258	0.484912	0.476032	0.0580504
59.2255	0.484887	0.475637	0.0579686
59.2236	0.48382	0.476412	0.0580713
59.2212	0.483506	0.475718	0.058057
59.2137	0.474813	0.475137	0.0581563
59.2105	0.478312	0.474184	0.0582357
59.2098	0.47487	0.473019	0.0582562
59.2097	0.474852	0.473318	0.0582145
59.2094	0.475872	0.472899	0.0582407
59.2088	0.475974	0.473168	0.0580001
59.2087	0.475276	0.472705	0.058046
59.2087	0.476444	0.472751	0.0580525
59.2086	0.476232	0.472436	0.0577582
59.2085	0.476235	0.472518	0.0578265
59.2084	0.47625	0.472277	0.0579081
59.2084	0.474813	0.471931	0.0577885
59.2083	0.475294	0.471849	0.0577777
59.2083	0.475535	0.472005	0.0578219
59.2083	0.475573	0.471991	0.0578249
59.2083	0.475556	0.47192	0.0578099
59.2083	0.47554	0.471934	0.0578095
59.2083	0.475545	0.471958	0.057806
59.2083	0.475507	0.47193	0.0578108
59.2083	0.475545	0.471944	0.0578084
59.2083	0.47552	0.471936	0.0578121
59.2083	0.475531	0.471947	0.0578134
59.2083	0.475539	0.471948	0.0578098
59.2083	0.475534	0.471953	0.0578122
59.2083	0.475528	0.471951	0.0578116
59.2083	0.475527	0.471947	0.057811
59.2083	0.475531	0.471962	0.0578116
59.2083	0.475525	0.471949	0.0578115
59.2083	0.475527	0.471955	0.0578108
59.2083	0.475531	0.471947	0.0578112
59.2083	0.475527	0.471948	0.0578111
5929.31	10	0.0001	10
846.054	0.0186105	0.00586204	0.00596759
293.764	0.00510236	0.139331	1.50103
253.804	0.00979302	0.071623	1.68109
113.19	0.143521	0.388275	0.0923056
108.708	0.237213	0.310904	0.0001
88.4673	0.19638	0.420482	0.0562387
74.823	0.443735	0.624791	0.0494087
68.0381	0.393894	0.441201	0.0294941
64.0715	0.354844	0.391116	0.0546893
62.4583	0.392698	0.394049	0.0525209
